Step,AgentID,myid,wealth,gender,beauty,desired_beauty,desired_wealth,time_to_critical,is_critical,sojourn
0,"(25, 49)",119,1.8773827555345692,0,1.9994606493039941,3.3823868800873824,2.6948413562384026,18,0,-1
0,"(26, 1)",120,2.145155710862407,1,1.8838594328791507,2.4405520586966363,2.764340633570786,30,0,-1
0,"(26, 17)",121,1.5161425151796895,1,2.838029458541739,2.181749577410465,2.809668505523234,29,0,-1
0,"(26, 18)",122,1.2827221834589246,0,1.6453202677553695,4.295657509088097,2.063063923015714,11,0,-1
0,"(26, 21)",123,2.843625683734939,1,2.0358621477890133,1.7869153783325393,2.5607863815166794,26,0,-1
0,"(26, 29)",124,1.491030479015067,0,2.7206169468345927,1.8791468134577936,2.7861849081728858,22,0,-1
0,"(26, 35)",125,2.2979441962458997,0,2.0977845990004456,2.2794861894627223,2.925145344270186,13,0,-1
0,"(26, 38)",126,1.5463226514786468,0,2.231500271658039,3.285695594604247,3.385297593728852,11,0,-1
0,"(26, 43)",127,3.030477594920786,0,1.8953485003143504,1.6792742185919871,3.308902457039833,27,0,-1
0,"(26, 45)",128,1.506978740262523,0,2.6598704709534666,1.723588355646307,3.7409338114612383,12,0,-1
0,"(27, 5)",129,1.8680368241259027,0,2.2503028600394157,2.457324012034705,4.620024512831892,29,0,-1
0,"(27, 10)",130,2.0366239301551325,0,1.382065451584642,1.8491044942965398,2.9708819830640896,12,0,-1
0,"(27, 13)",131,2.575348206668074,0,2.2558670376212118,1.5866814948502412,3.206549980969202,24,0,-1
0,"(27, 32)",132,5.324615300005878,0,2.0894914973729537,6.130895391331278,3.8214381608280967,24,0,-1
0,"(27, 36)",133,2.1179904146375876,1,2.423337588160693,3.4555918354396478,4.9391224578859765,26,0,-1
0,"(27, 38)",134,1.3621267506563055,1,4.138318507839639,3.0965118612633877,2.996743769064052,29,0,-1
0,"(27, 40)",135,2.0510676713186564,1,2.5309241291790703,2.4614223559212904,4.578067955818579,16,0,-1
0,"(27, 48)",136,2.617464087656264,1,1.9410305658415086,2.7516862074165123,2.4306857998929527,22,0,-1
0,"(28, 14)",137,2.8843814495698266,0,1.337869182907312,2.593242610318781,3.2267430555182073,22,0,-1
0,"(28, 27)",138,1.2480066749827756,0,1.447484139047014,2.264385244305219,2.4370551256681443,14,0,-1
0,"(29, 0)",139,1.4692929355862876,1,1.6489725586345707,2.8797205420933016,2.9709675516885765,24,0,-1
0,"(29, 17)",140,1.4284962040562579,1,1.2331939607623554,1.9297398312755807,3.385934143580926,19,0,-1
0,"(29, 27)",141,1.808203605580937,0,2.105007761038682,2.1086352420202847,2.1651960710500644,30,0,-1
0,"(29, 37)",142,2.4307080973507276,0,2.6047441430399987,1.4892470471160182,2.746196166777057,24,0,-1
0,"(29, 46)",143,1.6606562662543607,1,2.1067524149270627,2.6484809443655863,2.4663047394586353,26,0,-1
0,"(30, 22)",144,1.95429991517063,1,2.0930890194311282,2.728117228365658,2.8390463582645906,10,0,-1
0,"(30, 29)",145,3.039871646383557,1,2.165931132840661,2.2724715503077095,1.8798766069888013,10,0,-1
0,"(30, 36)",146,2.7914505635753217,1,2.0475149960992796,2.094126558246681,1.8014114013070512,14,0,-1
0,"(30, 40)",147,2.1945119871039136,1,0.8674436089816647,2.1214818568349263,3.151307591837822,30,0,-1
0,"(31, 0)",148,2.841440303628557,0,1.5686872192327905,2.297846231354208,2.9239003128414103,10,0,-1
0,"(31, 7)",149,2.0902643503589204,0,1.691030913182311,2.7944438352105725,2.3295985928844978,21,0,-1
0,"(31, 23)",150,1.166530750339446,0,1.6522031311991452,3.143097278171871,2.028255391948594,23,0,-1
0,"(31, 25)",151,1.8239717333068457,1,1.385707703207892,2.485734629636806,3.4652822269756127,24,0,-1
0,"(31, 42)",152,2.078159592685013,0,2.09650979274417,1.729350921092936,1.7754051868903997,23,0,-1
0,"(31, 44)",153,1.4318507514462377,0,4.019622194152736,2.1333789307505935,2.6240340238501796,20,0,-1
0,"(32, 16)",154,1.905143176069287,0,2.94231627884996,1.9729879510447599,2.98942716317468,25,0,-1
0,"(33, 13)",155,2.7144358740619414,0,4.890935817703529,2.09463386930418,3.8082397608972864,20,0,-1
0,"(33, 36)",156,1.3047242957663086,0,1.8788873243162936,2.8568304288235473,2.9094999937017847,13,0,-1
0,"(34, 16)",157,2.5150192675113816,1,2.1870507923074647,2.276811938713655,3.4996099802318574,29,0,-1
0,"(34, 31)",158,3.3164750182927105,1,3.006782522638276,3.397516924799564,3.538039195418382,16,0,-1
0,"(34, 39)",159,1.7429586707876912,1,2.6857078182774736,3.4282342776217085,3.634980368666076,24,0,-1
0,"(35, 1)",160,2.3383062269683066,1,2.0469198988768933,1.5618780884015127,3.7312321430661304,11,0,-1
0,"(35, 11)",161,3.24368099919493,0,1.9213188252653346,3.9764640777884566,3.2956672911929137,23,0,-1
0,"(35, 31)",162,1.4631456123940128,1,3.530841596440602,2.9805699895081363,2.521901330126593,12,0,-1
0,"(36, 9)",163,1.8855418876179588,0,0.959387508134927,4.064236585089302,2.7856859445093627,30,0,-1
0,"(36, 25)",164,4.193207291145125,0,2.869140542554538,3.5516260737463146,2.236972019639107,30,0,-1
0,"(36, 30)",165,2.4563053829157835,0,1.7907989180229849,2.5090576252572956,3.401722776133888,10,0,-1
0,"(36, 37)",166,2.340922088635868,0,1.7888570322071136,2.735797278794304,2.212923829994639,24,0,-1
0,"(36, 43)",167,1.8833824766731984,1,2.475725503058946,3.2976786803205296,4.036028062076903,17,0,-1
0,"(36, 45)",168,2.3387315931149333,0,1.6285504765003482,3.7917826847047977,2.9081142542918634,17,0,-1
0,"(37, 8)",169,3.2267616557075067,0,1.625364912115792,2.1928433792488327,2.1290837294435603,24,0,-1
0,"(37, 33)",170,2.0563772385527157,0,2.1541239538980537,3.2822216520819856,3.636109137114189,18,0,-1
0,"(37, 36)",171,2.101570745662176,1,1.1804845202117873,1.8707599632461425,4.932692401638653,20,0,-1
0,"(37, 42)",172,1.6893057445280708,0,1.822286417598013,3.4281474472552653,4.048568570901721,14,0,-1
0,"(37, 47)",173,1.3475469940956657,0,2.151508873464454,3.0291373395583605,1.7525688209197996,18,0,-1
0,"(38, 16)",174,1.7722712167745116,1,1.4566524666111194,2.371009138697697,2.3572788386699814,21,0,-1
0,"(38, 30)",175,2.2984686659023867,1,2.833050039756115,3.6738407330251457,5.044611520470637,12,0,-1
0,"(38, 36)",176,1.975605307701164,1,1.8248822650589138,2.3031836814441164,2.7060614321346317,30,0,-1
0,"(38, 39)",177,3.7793486888050465,1,2.1186075445521158,2.1533682655031012,2.247244206812686,29,0,-1
0,"(38, 41)",178,2.2544602414948565,1,2.159692843651591,2.8834755235564766,2.4257315312763783,19,0,-1
0,"(39, 11)",179,2.0272379969298027,0,3.682134809818946,2.576344025470991,2.594369278827812,21,0,-1
0,"(39, 14)",180,2.443747300592689,0,2.9615633121096008,2.6602979999036123,2.2418616337211215,25,0,-1
0,"(39, 16)",181,1.9824337724825905,0,1.5273425657525734,4.588273968547797,1.3578636030561182,17,0,-1
0,"(39, 26)",182,1.6527719814664692,1,1.9209365587281466,2.534537139895159,2.610294601508862,17,0,-1
0,"(39, 35)",183,1.658977408523736,0,2.4808518253368756,2.9228328094601626,4.4917045004883756,13,0,-1
0,"(39, 36)",184,2.481014900018215,0,3.0597808560009745,2.555230029256977,2.1350735318809186,15,0,-1
0,"(39, 40)",185,3.743454128106392,1,2.7446974612177764,4.099381788946341,3.061294614740664,15,0,-1
0,"(39, 42)",186,1.9696879208323659,1,1.9314245548835949,3.5628201244581326,1.5122750107490612,21,0,-1
0,"(39, 46)",187,2.083320676351628,1,1.7185806831314008,2.2941048163337414,3.346666954119771,14,0,-1
0,"(40, 41)",188,2.4630715932640306,1,2.775148878027499,5.927642648111927,2.0843220176753765,19,0,-1
0,"(41, 4)",189,3.3204857048528913,1,2.300457755083417,1.7579264870010562,3.205158512998402,14,0,-1
0,"(41, 7)",190,3.823309490751361,1,1.9426939322253318,8.446505856516357,3.5332881487039995,11,0,-1
0,"(41, 11)",191,1.8436109616990761,1,2.6540859308030558,2.1926130851323364,2.3601453062664235,23,0,-1
0,"(41, 19)",192,1.5767676061764406,1,1.5130047212362456,4.782941433510262,3.7530262488440975,17,0,-1
0,"(41, 20)",193,3.3804967386530516,0,1.474491474903603,2.1693389410345336,2.6460424349624647,16,0,-1
0,"(41, 27)",194,2.2331411829999803,1,2.617030444791477,2.4280641973784287,2.1992958669439493,27,0,-1
0,"(41, 29)",195,1.9500426102057062,1,1.4645152861556652,1.8157563007233668,4.330519696807836,25,0,-1
0,"(41, 47)",196,3.1414377820274506,0,2.9007834510866175,1.7085495771368475,3.4023676889379284,30,0,-1
0,"(42, 11)",197,2.091779327296364,0,1.3187519962003942,4.66349919191042,2.227341296385579,23,0,-1
0,"(42, 27)",198,1.7947442619979703,1,2.5259373882150773,2.430379822483233,4.877857255782896,20,0,-1
0,"(42, 49)",199,2.4961763576325944,1,1.3837077450069173,2.473911653340807,2.62010398324916,17,0,-1
0,"(43, 12)",200,1.3504947871236224,1,1.1385417410694867,4.1091618174626925,2.0723824041474033,24,0,-1
0,"(43, 16)",201,2.1689342469880644,1,1.6981775386307045,3.5969049599934415,3.530332118882424,14,0,-1
0,"(43, 18)",202,1.4379465254456836,0,2.1205155962481435,3.094844652150668,2.3057644157604336,20,0,-1
0,"(43, 22)",203,1.8591032292665568,0,2.6737606029592853,1.4815807061332025,2.6721472468799536,20,0,-1
0,"(43, 27)",204,1.382827620335048,1,0.8244148924138388,3.3435418652796907,2.7026144053566066,24,0,-1
0,"(43, 34)",205,1.6367728017792158,0,1.602306168494361,1.3291893029314814,1.7680949129588197,17,0,-1
0,"(43, 45)",206,1.5986285457155562,1,2.0408308767301464,4.137159057012578,3.5314658771588414,14,0,-1
0,"(43, 49)",207,1.3893195306657773,1,3.410964412243113,2.2908457254935755,1.5887025550687683,25,0,-1
0,"(44, 25)",208,2.297441861218443,0,1.7368723593533362,4.068475610216447,2.0151641793581314,20,0,-1
0,"(44, 27)",209,1.3666229971078414,0,1.5931190803047155,2.783211911219838,3.8214413843856563,14,0,-1
0,"(44, 28)",210,2.2785028224872326,0,2.259560261662023,3.895380597729863,1.5168770944018861,14,0,-1
0,"(44, 39)",211,2.131778363065588,1,3.253898818260239,2.4661453066920447,4.529137142280971,30,0,-1
0,"(44, 42)",212,1.7865321104866827,0,2.428725968080396,2.125481778424424,2.657473881432408,28,0,-1
0,"(45, 2)",213,3.6866851298431564,1,2.276049347374157,3.0375206872009226,4.36644274163556,30,0,-1
0,"(45, 11)",214,1.2047616914449204,0,2.3608272757653608,3.308135606178299,2.689278281482251,29,0,-1
0,"(45, 24)",215,2.4048312750313423,1,1.6325273563547809,2.5090957400497556,3.987882853715191,18,0,-1
0,"(45, 28)",216,1.3091109063565614,0,2.4197160407991825,1.733249322680507,2.544617143594984,28,0,-1
0,"(45, 32)",217,2.08960115030279,0,0.9786897548996808,2.3716979700545386,3.38086440634499,25,0,-1
0,"(45, 47)",218,2.3839024736303545,1,1.5574171081607753,2.2095951326158003,3.260011731209223,12,0,-1
0,"(46, 10)",219,1.603924059016028,1,1.8753873780740713,2.699866672909207,3.611680489281444,22,0,-1
0,"(46, 18)",220,1.7247697885642315,0,1.1248828603446408,2.0032844340550575,2.8139316365552447,10,0,-1
0,"(46, 24)",221,1.711928740671718,1,1.5023041024046315,2.3927304852541895,2.0283936399677933,19,0,-1
0,"(46, 41)",222,2.6316878952256335,1,2.1049453923556194,2.991598481477543,3.413236044109235,24,0,-1
0,"(47, 4)",223,1.5872869704822852,1,1.7121065601903,3.024974719159638,1.8166961650307565,23,0,-1
0,"(47, 5)",224,1.939429649236328,1,3.8967938602460936,1.7581329738559297,2.332978438538029,20,0,-1
0,"(47, 7)",225,1.4744043742264759,1,1.9848466735645953,2.282790228084495,3.394415997880376,16,0,-1
0,"(47, 8)",226,2.019575420873417,1,2.1663432338849957,1.9537955435965684,3.5566607506068424,11,0,-1
0,"(47, 25)",227,1.5946681019550204,1,3.2646494235350003,3.082300765076058,2.9777780914879526,10,0,-1
0,"(47, 27)",228,2.1621123271209033,1,2.928894104306129,3.074294075900873,1.8802023337719647,26,0,-1
0,"(48, 3)",229,1.8198633447101713,1,2.2180697669332274,3.740549001756326,2.133636882994231,10,0,-1
0,"(48, 12)",230,2.064650954659472,0,2.471326565943352,2.516937254652311,3.2072748859424247,23,0,-1
0,"(48, 34)",231,2.2492319280586197,0,2.776122935079959,2.6633480805004455,3.2089318269536906,16,0,-1
0,"(48, 37)",232,1.2475317642706036,1,2.1986019434706012,4.582736299630879,4.246994814094925,20,0,-1
0,"(49, 6)",233,2.226435681660831,1,3.983053460011178,2.261884438434855,3.8980947566572097,23,0,-1
0,"(49, 16)",234,1.5915714758598756,1,2.082862861941672,3.607592108029667,1.9163513021879315,16,0,-1
0,"(49, 19)",235,1.3220731171414786,1,3.405497750089331,2.8103165511078814,5.357853673764646,18,0,-1
0,"(49, 33)",236,1.785985101979855,1,1.217714452230754,1.928527824222384,1.7150725580217645,21,0,-1
0,"(49, 35)",237,4.687130811701814,0,1.9630387143228134,3.2364684346843107,1.822135264996758,14,0,-1
0,"(49, 45)",238,2.49896063016605,1,1.4196544096430632,4.446952495559826,3.3181700115307535,20,0,-1
0,"(49, 48)",239,2.0114008098295515,0,1.7447941900140211,2.194170175188553,2.596050139913096,25,0,-1
1,"(0, 10)",1,1.8140565788625513,1,1.8467930435892155,1.7810307884197378,2.346473302763988,18,0,0
1,"(0, 13)",2,2.2269066490608656,1,2.25346753596262,4.021963416011372,2.3363915958124934,29,0,0
1,"(0, 14)",3,3.3951093972872894,1,2.3326579235804057,4.375896245804897,3.201599711348812,19,0,0
1,"(0, 18)",4,1.5189762482926934,1,1.9835368632690604,1.7201169966213947,1.591046692780406,13,0,0
1,"(0, 37)",5,3.4192306341229037,1,1.740940049176378,2.314951400635351,2.2637743890653907,29,0,0
1,"(0, 39)",6,1.9166905180039588,0,2.190058181959575,2.712356894012436,3.1100704264028227,17,0,0
1,"(0, 41)",7,1.2962656167269853,1,1.2028570065164559,2.370794486265234,2.0440107692188483,30,0,0
1,"(0, 49)",8,1.8163031596036767,0,1.4605762325052387,1.5982800918035793,3.968736535470165,11,0,0
1,"(1, 1)",9,1.2660015257737325,0,1.3475918369063664,1.8890733928749683,2.4863106006016378,22,0,0
1,"(1, 3)",10,1.3397674144460703,0,1.8612409954777684,3.540423062973973,2.38495745199348,10,0,0
1,"(1, 7)",11,2.570631391891858,1,1.4016430152398422,2.4431671012877536,3.1022876095754643,10,0,0
